,Smiles
12584,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CN3CCOCC3)C2)cc1
12585,O=C(Nc1nc(-c2ccccc2)c(-c2ccccc2)o1)c1ccc(F)cc1
12586,CCN(c1ccccc1)S(=O)(=O)c1ccc(NC(=S)NC(=O)c2ccc(Br)o2)cc1
12587,O=c1ccn(-c2cccc(C(F)(F)F)c2)nc1-c1ccn(-c2ccccc2F)n1
12588,O=C(O)CONC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
12589,COc1ccccc1NC(=O)Cn1nnc(-c2ccccc2NC(=O)c2cc3ccccc3oc2=O)n1
12590,Brc1ccccc1OCCOCCOc1cccc2cccnc12
12591,CCOC(=O)c1cnc2c(cnn2CC)c1NN=C(C)C
12592,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
12593,NC(=O)C[S+]([O-])C[C@H](N)C(=O)O
12594,O=C(Nc1cccn2ncnc12)c1ccc(Cl)cc1Cl
12595,Cc1cnc(CNc2ncncc2-c2ccccc2C(F)(F)F)cn1
12596,Nc1ccc(-c2ccc(Nc3cc(S(=O)(=O)O)c(N)c4c3C(=O)c3ccccc3C4=O)cc2)c(S(=O)(=O)O)c1
12597,CNC(C)c1cc(OC)ccc1OC
12598,COc1ccc(S(=O)(=O)N2Cc3ccccc3CC2C(=O)Nc2nccs2)cc1
12599,N[C@H](C(=O)O)c1ccc(C(=O)O)c(O)c1
12600,CSc1cccc(NC(=O)Nc2ccc(Cl)cc2)c1
12601,Cc1c(NC(=O)OCCNC(=O)COc2c(Cl)cccc2Cl)sc(=S)n1C
12602,c1ccc(-c2nc(NCc3cccnc3)c3ccccc3n2)cc1
12603,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@H](NC(C)=O)CC2
12604,CCC#CCOCC(=S)Nc1ccccc1
12605,CN(C)c1ccc(/C=c2\sc3nc(-c4ccccc4)nn3c2=O)cc1
12606,Cc1ccc(CCN2CC(C(=O)NCCN3CCOCC3)CC2=O)cc1
12607,O=C(O)c1cccnc1SCc1ccccc1
12608,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1
12609,COC(=O)C(NNc1ccccc1)(NC(=O)c1ccccc1F)C(F)(F)F
12610,C[C@H](CCC(=O)O)[C@H]1CC[C@]2(C)[C@@H]3C(=O)C[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@@]12C
12611,Cc1ccc(-n2c(C)nnc2SCC(=O)N2CCc3ccccc3C2)cc1C
12612,Cc1ccc(-c2nnc(S)n2/N=C/c2cccn2C)cc1
12613,Cn1c(=O)c2nc(-c3ccccc3)[nH]c2n(C)c1=O
12614,COC(=O)N1CCC2(CCCN(c3ncccn3)C2)CC1
12615,CCOc1ccc(/C=N/Nc2nc(N3CCCC3)nc(N3CCCC3)n2)cc1OC
12616,COc1cccc(Nc2ncc3nc(-c4ccc(F)cc4)c(=O)n(CCC#N)c3n2)c1
12617,CC(=O)c1c(C)nc(-c2ccccc2)n1O
12618,CCOC(=O)N1CCC(NS(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3C)CC1
12619,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21
12620,C[C@]12N[C@H](Cc3ccccc31)c1ccccc12
12621,Cc1cc(C)c(C#N)c(Oc2ccccc2)n1
12622,COc1ccc(-n2c(=O)c(-c3cccs3)nc3cnc(N4CCNCC4)nc32)cc1
12623,COc1ccccc1-c1cncnc1Nc1ccc(F)cc1
12624,O=C1CN(/N=C\c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C([O-])=N1.[Na+]
12625,N#CCCn1c(=O)c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc21
12626,O=S(=O)(Nc1ccc2c(c1)OCCO2)c1cccc2cccnc12
12627,Cn1c(Nc2c(F)cccc2Cl)nc2cc(C(=O)Nc3cccc(C(F)(F)F)c3)c3c(c21)CC(C)(C)O3
12628,O=C(N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(C4CCCCC4)C(=O)[C@H]3CC[C@@H]12)OCc1ccccc1
12629,COC(=O)CSc1nnc2n(C3CCCCC3)c(=O)c3c4c(sc3n12)CCCC4
12630,COc1ccc(C(=O)NNC(=S)NC(=O)c2ccco2)cc1
12631,Cc1ccnn1CC(=O)N/N=C/c1ccco1
12632,COc1ccc(N2CCN(c3oc(Cc4ccccc4)nc3C#N)CC2)cc1
12633,CCOC(=O)c1c(C)nc2c(c1-c1ccccc1)C(=O)CCC2
12634,O=C(O)CCCc1ccc2ccccc2c1
12635,O=C1CS[C@@H](c2ccccc2Cl)c2cc(Cl)ccc2N1
12636,CCC[C@@H]1C[C@@]1(CCC)C(NC(=O)c1cccs1)c1ccc(Cl)cc1
12637,Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl
12638,O=C([O-])CCC(O)=C1S(=O)(=O)OCCOS1(=O)=O.[Na+]
12639,COc1ccc(C(=O)N2CCC[C@@]3(CCN(c4ccccn4)C3)C2)cc1
12640,CCCCCOC(=O)CSc1nnc(-c2ccccc2)c(O)n1
12641,N#CNC1=NCN(CCc2ccccc2)CN1
12642,Fc1ccc(Nc2ncnc3ccc(-c4ccoc4)cc23)cc1
12643,COc1ccc2[nH]cc(CCNc3nc(-c4ccccc4OC)nc4ccccc34)c2c1
12644,CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@H]2CC[C@]2(C)C(=O)CC[C@H]32)C1
12645,CC1=C(C(=O)NCCN2CCN(C)CC2)C2(CCC(C)CC2)OC1=O
12646,CC(=O)Nc1nc(NC(C)=O)c2nc(CO)[nH]c2n1
12647,Cl.c1ccc(-c2nc(NCCCn3ccnc3)c3oc4ccccc4c3n2)cc1
12648,Cc1c(Br)c([N+](=O)[O-])nn1CC(=O)NCc1cccs1
12649,O=C(O)[C@H]1CCCN(CCC=C(c2ccccc2)c2ccccc2)C1
12650,COc1cccc(Cn2c(=O)c(-c3cccs3)nc3cncnc32)c1
12651,Cc1cccc(CNc2ncncc2-c2ccc3c(c2)OCO3)c1
12652,CCOc1cc(NC(=O)c2ccccc2[N+](=O)[O-])c(OCC)cc1NC(=O)CC(C)C
12653,CN1CCC(=NNC(=O)CSCc2ccccc2)CC1
12654,COc1cccc(/C=N/NC(=O)CO/N=C(\C)c2cccs2)c1OC
12655,O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
12656,CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(CCc4ccccc4)c3n2)CC1
12657,Cc1nonc1NC(=O)Nc1cccnc1
12658,Cc1cccc(NC(=O)c2onc3c2CCCC3)c1C
12659,CCCc1nc(SCC(=O)NNC(=O)C2CCCCC2)c2ccccc2n1
12660,N#CCCn1c(=O)c(CCc2ccccc2)nc2cnc(OCc3ccccc3)nc21
12661,N#Cc1ccc(CN2CCC3(CC2)CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC3)cc1
12662,Cc1cc(C)nc(NN2C(=O)/C(=C/c3ccccc3)SC2=S)n1
12663,CCOC(=O)c1[nH]c2ccc(Cl)cc2c1-c1ccccc1
12664,CCOCCCN1C(=O)CN(C2CCCCC2)C(=O)C1c1ccc(OCC)c(OC)c1
12665,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
12666,CN(C)c1ncc2nc(CCc3ccccc3)c(=O)n(Cc3ccc(F)cc3)c2n1
12667,CCCCOC(=O)Nc1ccccc1C(=O)OC
12668,Fc1cccc(-n2cnc3c(NCc4nc5ccccc5o4)nc(N4CCOCC4)nc32)c1
12669,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
12670,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
12671,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
12672,CC1=NN(c2ccccc2)C(=O)[C@@H]1/N=N\c1ccc([As](=O)(O)O)c(O)c1
12673,CC(=O)NBr
12674,CCOc1ccc(C(=O)C2=C(O)C(=O)N(CCOCCO)C2c2ccccc2OC)cc1
12675,CC(=O)N1CCC2(CC1)CCN(c1ncccn1)CC2
12676,CN(CCO)c1nc(N)c2c(N)nc3c(c2c1C#N)CC(=O)N3C1CCCC1
12677,CN(C)CCn1c(CO)nc2c1c(=O)n(C)c(=O)n2C
12678,CCCCCCC(=O)Nc1ccc(C(=O)N/N=C/c2cccnc2)cc1
12679,CC(=O)N1CC2(CC2)CC1c1ccccc1
12680,COc1ccc(Oc2ncc3nc(CCc4ccccc4)c(=O)n(C[C@H]4CCCO4)c3n2)cc1
12681,C#CC[N+](CC)(CC)CC#Cc1cccc(Cl)c1.[Br-]
12682,O=c1c(-c2ccccc2)nc2cnc(N3CCNCC3)nc2n1Cc1cccs1
12683,Cc1cc2cc(C=O)c(Cl)nc2cc1C
12684,COC(=O)[C@@H]1CC[C@H](C)[C@@H](c2ccc(C)cc2)N1C(=O)c1ccc(/C=N\OC[C@@H](O)[C@H]2O[C@H]3OC(C)(C)O[C@H]3[C@@H]2O)cc1
12685,N#Cc1cccc(-c2nc3cnc(N4CCNCC4)nc3n(C3CC3)c2=O)c1
12686,O=CN[C@@H](Cc1c[nH]cn1)C(=O)O
12687,COc1ccccc1NC(=O)c1nn(-c2cccc(C(F)(F)F)c2)ccc1=O
12688,NC(=O)/C(=C\c1ccncc1)c1cccc2ccccc12
12689,Cc1cc2nc(C3CCCN(C(S)=Nc4ccccc4)C3)[nH]c2cc1C
12690,COc1cccc(Nc2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C[C@H]4CCCO4)c3n2)c1
12691,COc1ccc2cc(C(=O)Nc3ccc(F)cc3)sc(=O)c2c1OC
12692,CC(=O)N1C2C3N(C(C)=O)C1C1N(C(C)=O)C(C(N1C(C)=O)N3C(C)=O)N2C(C)=O
12693,Cn1c(=O)c2nc(CS(=O)(=O)Cc3nc4c(=O)n(C)c(=O)n(C)c4[nH]3)[nH]c2n(C)c1=O
12694,Cc1cc2ncn(C3CC(=O)N(C)C3=O)c2cc1C
12695,CCOC(=O)C1=C(C)NC(c2ccccc2)=C(C(=O)OCc2ccc([N+](=O)[O-])cc2)[C@@H]1C#Cc1ccccc1
12696,CC(NC(=O)OC1CCCCC1)N1C(=O)C2C3C=CC(C3)C2C1=O
12697,COCCCN1CCN(c2nnc3n2-c2sc(Br)cc2C(c2ccccc2Cl)=NC3)CC1.CS(=O)(=O)O
12698,CC(C)(C)c1ccc(C(=O)N2CCC(C(=O)NCCC3=CCCCC3)CC2)cc1
12699,CCCC(O)(CCC)C(=O)NN1CCCCC1
12700,CC(=O)N1CCC2(CCCN(c3ncccn3)C2)CC1
12701,COc1ccccc1-c1nccc(NCc2ccccc2)n1
12702,Cc1cc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)nc(N)n1
12703,Cc1cc(C)c2nc(-c3ccccn3)cc(C(=O)Nc3ccc(S(=O)(=O)Nc4cc(C)on4)cc3)c2c1
12704,CCN1CCC(O)([C@H](C(=O)O)c2ccccc2)CC1
12705,COc1ccc(/C=N/n2cnc3c4cc(Br)ccc4nc-3c2O)cc1CN1CCOCC1
12706,O=C(CSc1nnc(-c2cccnc2)o1)Oc1ccccc1
12707,O=C1/C(=C/c2cccnc2)SC(=S)N1Cc1ccco1
12708,Cc1ccc(N=Nc2c(N)nn3c(O)c4c(nc23)CCCC4)cc1
12709,CC1CCCC(NC(=O)C2CCN(S(=O)(=O)N3CCC4(CC3)OCCO4)CC2)C1C
12710,CNc1nc(-c2ccccc2C)nc2ccccc12
12711,O=C(CCNS(=O)(=O)c1ccc2c(c1)CCC(=O)N2)NCc1ccc2c(c1)OCO2
12712,COc1ccc(CNc2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)c(OC)c1
12713,O=C(OCCN1CCOCC1)C1(c2ccccc2)CCCCC1
12714,Cc1ccccc1-n1nc2c(c1NC(=O)c1ccc(S(=O)(=O)N(C)C)cc1)CSC2
12715,CNc1ncnc(Sc2nc(N)nc3[nH]cnc23)c1[N+](=O)[O-]
12716,COc1ccc(CNc2ccnc(-c3ccoc3)n2)c(OC)c1
12717,CC(C)CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(C(C)(C)C)C(=O)[C@H]3CC[C@H]12
12718,CNCCc1cnc[nH]1
12719,COc1ccccc1CNc1ncnc2ccc(-c3cccnc3)cc12
12720,C[C@@H]([C@H](O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1.O=C(O)C(O)C(O)C(=O)O
12721,CC(C)=NO[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1
12722,CC(C)(Oc1ccc([C@@H]2CC2(Cl)Cl)cc1)C(=O)O
12723,Cc1oc(-c2cccc(Cl)c2)[n+]([O-])c1C.Cl
12724,CCN(CC)CCNC(=O)c1ccc(Cl)c(S(=O)(=O)Nc2ccccc2OC)c1
12725,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(Oc3cccc(Cl)c3)nc21
12726,CCc1nnc(NC(=O)CSc2nnc(COc3ccccc3)n2Cc2ccccc2)s1
12727,O=C(N/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(Cc4ccccc4)C(=O)[C@H]3CC[C@@H]12)OCc1ccccc1
12728,O=C(O)CCCCn1cc(C(=O)c2cccc3ccccc23)c2ccccc21
12729,CCOC(=O)c1sc(=S)n(-c2cccc(C(F)(F)F)c2)c1SC
12730,CCOC(=O)N1CCN(C(=O)c2ccc(OC)c(OC)c2)CC1
12731,O=C(Nn1cc(C(=O)N2CCN(c3ccccc3F)CC2)c2ccccc2c1=O)c1cnccn1
12732,COc1cc(C(=O)OCC(=O)Nc2cc(C)on2)cc(OC)c1OC
12733,O=C1CCc2c(ccc3ccccc23)O1
12734,C[C@@]12CC3CC(N)(C1)C[C@@](C)(C3)C2
12735,CC(C)c1ccc(/C(C(=O)O)=C(\O)C(=O)O)cc1
12736,CCOC(=O)C1CCN(C(=O)C2CCN(S(=O)(=O)N3CCCC3)CC2)CC1
12737,COc1cccc(C2=NOC(C(=O)NCc3ccccn3)C2)c1
12738,Cc1ccc(-n2c([O-])nc(-[n+]3ccccc3)c2C=O)cc1
12739,CCOC(OCC)P(=O)(O)CCCN
12740,N#CCCn1ncc2ccccc21
12741,N[C@@H](C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1
12742,CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(N4CCNCC4)c3c2)c1
12743,Oc1c[n+](CCCC[n+]2cc(O)on2)no1
12744,O=C(NC(=S)Nc1ccc(C(=O)N2CCOCC2)cc1)c1ccc([N+](=O)[O-])cc1
12745,COC(=O)c1cccc(C(=O)Oc2cccc(Br)c2)n1
12746,CCOC(=O)c1sc(NC(=O)CCCCCN2C(=O)c3cccc4cccc(c34)C2=O)nc1C
12747,O=C(Oc1ccccc1)N1CCC[C@@]2(CCN(c3ncccn3)C2)C1
12748,CC(=O)Nc1ccc(N/C=C2\C(=O)N(CCc3ccccc3)C(=O)C(C#N)=C2C)cc1
12749,COc1ccc(Oc2c(C=O)c3ccccc3n2C)cc1
12750,CN(C)CCCO[C@H]1[C@H]([C@H](O)CO)O[C@H]2OC(C)(C)O[C@@H]21
12751,CCc1nc2cc(CC(=O)O)ccc2o1
12752,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1
12753,Cc1ccc(C(=O)Nc2ccc3nccnc3c2)cc1
12754,CCn1c(=O)cc(SCC(=O)N2CCN(C(=O)c3ccco3)CC2)c2ccccc21
12755,COc1ccc(-c2nc3cnc(Nc4ccccc4)nc3n(C[C@H]3CCCO3)c2=O)cc1
12756,Cc1ccc(CS(=O)(=O)CCC(=O)NCCN2CCCC2)cc1
12757,N[C@@H](Cc1cc(-c2ccc(Cl)cc2Cl)cc(CP(=O)(O)O)c1O)C(=O)O
12758,CCCS(=O)(=O)N1CCCC(C(=O)N2CCN(c3ccccc3)CC2)C1
12759,COc1ccccc1CC(=N)N1C[C@@H]2C(=O)CCC(c3ccccc3)(c3ccccc3)[C@@H]2C1
12760,COc1ccc(C2CC(=O)C(/C=N/CCN3CCOCC3)=C(O)C2)cc1
12761,NC(Cc1ccccc1)(C(=O)O)C(=O)O
12762,OC[C@@H]1O[C@@H](n2cnc3c(SCc4ccccc4)ncnc32)[C@@H](O)[C@H]1O
12763,O=C(O)CCC(=O)c1ccc2sc3ccccc3c2c1
12764,COC(Cc1nnc(S)n1-c1ccc(Cl)cc1)OC
12765,Cc1ccc(/C=C/C(=O)NC(=S)Nc2ccccc2C(=O)NC2CCCCC2)cc1
12766,OC[C@@H](O)CSc1ncnc2[nH]cnc12
12767,COc1ccc(NC(=O)[C@H](COCc2ccccc2)NC(=O)OC(C)(C)C)cc1
12768,CCC(C)[C@H](NC(=O)OC(C)(C)C)c1nnc(SCc2c(C)nc(O)nc2O)o1
12769,Cc1cccc(OCC(=O)NC(=S)N2CCCc3ccccc32)c1
12770,COC(=O)C1=C(NC(=O)c2cccc(OC)c2)CCS1
12771,CNc1nc(-c2ccc(C(=O)N(C)C)cc2)nc2ccccc12
12772,N[C@@H](C(=O)O)c1ccc(C(=O)O)c(O)c1
12773,C(=N\C12CN3CN(CN(C3)C1)C2)\c1cccnc1
12774,CCOC(=O)N/N=C/c1ccccc1F
12775,COc1ccccc1OP(C)(=O)Nc1c(C)cccc1C
12776,COc1ccc(C(=O)n2c(SC)nc3cc4c(cc32)OCCO4)cc1
12777,O=C(Nc1ccccc1)N1CCCC2(CCNCC2)C1
12778,CC1C(=O)OC2C(O)C34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C12O
12779,C/C(CCC(=O)OC[C@@H]1O[C@H](C#Cc2ccccc2)C=C[C@@H]1Oc1ccc(C)cc1)=N/O[C@@H](C)c1cc(-c2c(C)cc(C)cc2C)no1
12780,O=C(O)CCCCCCCC(=O)O
12781,O=C(c1csnn1)N1CCC2(CC1)CN(c1ncccn1)C2
12782,CCCC1(C(=O)OC)C=C2C(=C(c3ccccc3)C(=O)C2C)CN1
12783,COc1cccc([C@H]2Oc3ccc(OC)cc3/C(=N\O[C@@H](C)c3cn([C@H](CO)Cc4ccccc4)nn3)[C@@H]2O)c1
12784,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C
12785,CCCN(CCC)[C@@H]1CCc2cccc(O)c2C1
12786,CC(C)OCCCN1CN(S(=O)(=O)c2cccc(Cl)c2)c2nc3ccccc3nc21
12787,CCOC(=O)CC(NC(=O)c1cccs1)c1ccc(OCC)cc1
12788,CO[C@H]1COC(=O)[C@H](C)COC(=O)[C@H](C)NC(=O)C/C=C\[C@H]1C
12789,CC(NC(=O)c1ccccc1)c1nc2ccccc2n1Cc1ccccc1F
12790,CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3
12791,Cc1cccc(C)c1NC(=O)Nc1ccc(S(N)(=O)=O)cc1
12792,CCCCn1cnc2c(SC)ncnc21
12793,Cc1nn(C)c(Oc2ccc(Cl)cc2)c1C(=O)Nc1ccc(F)cc1F
12794,CC(C)NC[C@H](O)c1ccc(O)c(O)c1
12795,COc1ccc(NC(=O)N2CCCC3(CCNCC3)C2)cc1
12796,CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N(C4CCCCC4)C(=O)[C@H]3CC[C@@H]12
12797,Cc1noc(C)c1C(=O)N1CCC2(CCN(C(=O)NC(C)C)CC2)CC1
12798,Cc1sc2ccccc2[n+]1CCC(C)S(=O)(=O)[O-]
12799,CCNc1ncc2nc(-c3ccc(OC)cc3)c(=O)n(Cc3cccc(OC)c3)c2n1
12800,CCS(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)c1ccccc1)CC(C(=O)O)O2
12801,Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1
12802,O=C(/C=C/c1ccccc1)N1CCN(Cc2nc(O)c3ccccc3n2)CC1
12803,COc1cc2c(cc1OC)C(C(=O)N1CCN(c3ccccn3)CC1)C(c1cccs1)N(C)C2=O
12804,Cc1c(Cl)cnc(NC(=O)COC(=O)CCS(=O)(=O)c2ccccc2)c1Cl
12805,CN(C)Cc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1
12806,CN1CCN(CC(=O)Nc2cccc3ccccc23)CC1
12807,COc1ccc(O[C@H]2C=C[C@@H](c3ccccc3)O[C@H]2CO/N=C(/C)CCC(=O)OC[C@@H]2O[C@H](C#Cc3ccccc3)C=C[C@@H]2Oc2ccc(C)cc2)cc1
12808,CN1[C@@H]2CC[C@H]1CC(OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O
12809,Cc1ccc(C)c(NC(=O)C2CC3c4ccccc4C2c2ccccc23)c1
12810,Nc1ccccc1C(=O)/C=C\c1ccc2c(c1)OCO2
12811,CCN(CC)c1ccc(NC(=O)CN2CCN(c3ccccc3F)CC2)cc1
12812,CCOc1ccc(/C=C2\C(=O)c3ccccc3OC2c2ccccc2)cc1
12813,C=CCNS(=O)(=O)c1ncnc2[nH]cnc12
12814,CCCn1c(OC2CCC(O)C2)nc2nc(C3CCCC3)[nH]c2c1=O
12815,Cc1cc(C)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c(C)c1
12816,O=C(O)CCNc1ccccc1C(=O)O
12817,Cc1n[nH]c(C)c1S(=O)(=O)N1CCC(C(=O)O)CC1.Cl
12818,CN1CCN(c2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(CCC#N)c3n2)CC1
12819,Cc1sc(NC(=O)C2C3CCC(O3)C2C(=O)O)c(C(=O)OC(C)C)c1-c1ccc(Cl)cc1
12820,CC(=O)c1c(O)c(C)c(O)c(Cc2c(O)c3c(c(C(=O)/C=C\c4ccccc4)c2O)OC(C)(C)C=C3)c1O
12821,C[C@@H]1/C=C\CC(=O)OC[C@H](C)C(=O)N2CCC[C@@H]2C(=O)OC1
12822,CC(C)(C)NC[C@H](O)c1cc(Cl)c(N)c(Cl)c1
12823,COc1ccc(C(C(=O)NC2CCCC2)N(C(=O)c2snc(-c3ccc(F)cc3)c2N)c2ccc(F)cc2)cc1
12824,COc1ccc(C(=O)NC2CCN(C(S)=Nc3cccc(C)c3)CC2)cc1
12825,O=C(Nc1cccc(F)c1)N1CC[C@@]2(CCCN(C(=O)c3csnn3)C2)C1
12826,CC(C)=CCC/C(C)=C/CO/N=C1/C[C@@H](O)[C@@H](O)[C@@H]2[C@@H]3C(=O)N([C@@H](C)c4ccccc4)C(=O)[C@H]3CC[C@H]12
12827,Cc1nc(S(=O)(=O)N(C)c2ccccc2)c(C#N)c(C)c1Cl
12828,COc1ccc(N2CCN(C(S)=Nc3cc(C)ccc3C)CC2)cc1
12829,NNC(=O)CNc1cccc(Br)c1
12830,Oc1nc(S)nc2c1CN(CCCN1CCOCC1)CN2
12831,CCC(=O)n1nc(-c2ccc(OC)cc2)nc1N
12833,O=C(CCc1nc(-c2ccccc2)c(-c2ccccc2)o1)OCc1ccc(Cl)cc1
12834,Cc1cc(C(=O)CC#N)c(C)n1CC(F)(F)F
12835,O=C(NCc1cccnc1)C1COc2ccccc2O1
12836,COc1ccc(/C=C(/C#N)C(=O)NC2CCCCC2)cc1Br
12837,Cc1ccc(NC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)cc1
12838,C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N
12839,CCOC(=O)COc1c(C=O)cc(Br)cc1OC
12840,CC(=O)C1=C(NC(=O)c2ccc(F)cc2)CC2C1C2(C)C
12841,COc1ccc(COC2OC[C@]3(C)[C@H]4C5=C(CN3C(=O)OC(C)(C)C)[C@H](C)C(CO)C(CO)C5CC[C@@H]24)cc1
12842,Cc1ccccc1OCC(=O)N/N=C1\CCOc2c(C)cccc21
12843,CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21
12844,CCc1ccc(/C=C\C(=O)N2CCc3ccccc3C2)cc1
12845,COc1ccc(NC(=O)c2ccccc2NC(=O)CSc2ccc(C)cc2)cc1
12846,C/C(CCN1CCCCc2nc(C)c(C)cc21)=N\O[C@@H](C)c1cn([C@H](CO)Cc2ccccc2)nn1
12847,COc1ccc(-n2c(CNc3ccc(C)cc3)nnc2SCC(=O)Nc2nc(-c3ccccc3)cs2)cc1
12848,Cc1ccc(NS(=O)(=O)c2cc(C(=O)N3CCc4ccccc4C3)ccc2Cl)cc1
12849,O=c1c2ccccc2nc2n1CCC2
12850,C/C(=N\Nc1nc(N)cc(Cl)n1)c1cccc([N+](=O)[O-])c1
12851,C[C@@](Cc1ccccc1)(NC(=O)CN)c1ccccc1
12852,O=C(O)CNC(=O)[C@@H](CS)Cc1ccccc1
12853,CC(C(=O)Nc1cccnc1)N1C(=O)C2C3C=CC(C3)C2C1=O
12854,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
12855,COc1ccc(OC)c(NC(=O)c2cc3n(n2)C(C(F)(F)F)CC(c2ccc4c(c2)OCO4)N3)c1
12856,CCc1ccc(N(C(=O)c2snc(C(N)=O)c2N)C(C(=O)NCCC(C)C)c2c[nH]c3ccccc23)cc1
12857,CN(C)c1ncc2nc(-c3cccs3)c(=O)n(C[C@H]3CCCO3)c2n1
12858,O=C(Cn1nnc(-c2ccccc2)n1)OCc1ccccc1
12859,C=C/C(C)=C/[C@]1(C)SC(=O)C(C)=C1O
12860,C[C@@H]1C(=O)O[C@@H]2C[C@]34[C@H]5C[C@@H](C(C)(C)C)[C@@]36[C@@H](OC(=O)[C@@H]6O)O[C@@]4(C(=O)O5)[C@@]12O
12861,CN(C)c1ccc(-c2nccc(Nc3ccc(F)cc3)n2)cc1
12862,COc1ccc(-c2cc(C(F)F)nc(-n3nc(C)cc3C)n2)cc1
12863,COc1ccc(Oc2ncc3nc(C)c(=O)n(C4CC4)c3n2)cc1
12864,O=C(c1csnn1)N1CCC[C@@]2(CCN(Cc3ccccc3)C2)C1
12865,N#Cc1cccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)c1
12866,Cc1ccccc1-c1nccc(NCc2cccs2)n1
12867,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cc(Cl)cc3Cl)c3ccccc32)cc1
12868,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3cc(F)ccc32)cc1
12869,Cc1c(C(=O)c2c(Cl)cccc2Cl)c2ccccc2n1-c1ccc(C(=O)O)cc1
12870,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3cccc(Cl)c32)cc1
12871,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3ncccc32)cc1
12872,O=C(O)c1ccc(-n2cc(C(=O)c3c(Cl)cccc3Cl)c3cccc(F)c32)cc1
12873,NC(=O)N1CCN(CCCN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1
12874,O=C(O)CC1CCC(c2ccc(-c3nc4cc(NC(=O)c5nc(-c6ccccc6)oc5C(F)(F)F)ccc4[nH]3)cc2)CC1
12875,Cl.NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1
